owner_id,owner_age_group,owner_gender,district,neighborhood_code,breed_primary,breed_primary_is_mixed,breed_secondary,breed_secondary_is_mixed,breed_type,dog_birth_year,dog_gender,dog_color
81437,71-80,female,7,74,Dachshund,True,,False,small/companion,2008.0,female,brown/white
81438,81-90,male,7,71,Labrador Retriever,False,,False,large/working,2007.0,male,black
81441,71-80,female,8,81,Pinscher,False,Terrier (generic),False,small/companion,2016.0,female,tricolor
81448,71-80,female,4,41,Dachshund,False,,False,small/companion,2007.0,female,wild boar colored
81457,41-50,female,7,73,Beagle,False,,False,small/companion,2016.0,female,tricolor
81457,41-50,female,7,73,Beagle,False,,False,small/companion,2012.0,female,tricolor
81458,81-90,female,6,63,Border Terrier,False,,False,small/companion,2015.0,male,blue/tan
81459,91-100,female,6,61,Cairn Terrier,False,,False,small/companion,2011.0,male,brown
81463,61-70,female,10,102,Pug,False,,False,small/companion,2013.0,female,beige
81468,71-80,female,5,51,Yorkshire Terrier,False,West Highland White Terrier,False,small/companion,2004.0,male,black/brown/white
81469,61-70,female,6,63,Jack Russel Terrier,False,,False,small/companion,2011.0,male,white/brown
81475,71-80,female,7,71,Labrador Retriever,False,,False,large/working,2009.0,female,black/white
81482,71-80,male,12,122,English Cocker Spaniel,False,,False,small/companion,2011.0,male,blue roan
81483,51-60,female,5,52,Labrador Retriever,False,Hovawart,False,large/working,2009.0,female,black/brown
81502,81-90,female,7,72,Mixed breed (large),False,,False,large/working,2015.0,female,white/brown
81509,71-80,female,12,122,English Springer Spaniel,False,,False,large/working,2016.0,male,brown/white
81512,81-90,female,1,12,Cairn Terrier,False,,False,small/companion,2012.0,female,black/brown
81518,71-80,male,2,23,Parson Terrier,False,,False,small/companion,2010.0,male,tricolor
81523,81-90,female,2,21,Jack Russel Terrier,False,,False,small/companion,2012.0,female,tricolor
81528,61-70,female,2,21,Greater Swiss Mountain Dog,False,,False,large/working,2012.0,female,tricolor
81531,71-80,female,3,34,Bolonka Zwetna,False,,False,small/companion,2011.0,female,brown/white/black
81531,71-80,female,3,34,Afghan Hound,False,,False,large/working,2013.0,female,silver
81531,71-80,female,3,34,Afghan Hound,False,,False,large/working,2010.0,female,blue
81539,81-90,female,2,21,Havanese,False,Maltese,False,small/companion,2017.0,female,white
81548,51-60,female,3,31,Labrador Retriever,False,Flat Coated Retriever,False,large/working,2012.0,male,black
81557,81-90,female,2,24,Labrador Retriever,True,,False,large/working,2004.0,female,black
81573,81-90,female,3,31,Bichon Frisé,False,,False,small/companion,2010.0,male,white
81584,51-60,male,2,21,German Spitz (Small),False,,False,small/companion,2017.0,male,white
81595,71-80,female,1,11,Chihuahua,False,,False,small/companion,2010.0,male,brown
81598,71-80,female,3,31,Mixed breed (small),False,,False,small/companion,2014.0,female,black
81599,81-90,female,3,31,Golden Retriever,False,,False,large/working,2009.0,female,golden
81608,41-50,female,11,119,French Bulldog,False,,False,small/companion,2017.0,female,black/brown brindle
81612,51-60,female,6,63,Border Collie,False,,False,large/working,2008.0,female,black/white
81614,71-80,male,4,41,Dachshund,False,,False,small/companion,2013.0,male,black/red
81615,71-80,male,10,101,Golden Retriever,False,Labrador Retriever,False,large/working,2013.0,male,blonde
81617,71-80,female,1,13,German Shepherd,False,,False,large/working,2013.0,female,black/brown
81618,71-80,female,2,21,Miniature Schnauzer,False,,False,small/companion,2008.0,female,black/gray
81619,51-60,female,8,83,Berger de Picardie,False,,False,large/working,2010.0,female,fawn
81621,61-70,female,2,21,West Highland White Terrier,False,,False,small/companion,2018.0,female,white
81623,61-70,female,10,101,Appenzeller Sennenhund,False,Border Collie,False,large/working,2017.0,female,brown
81631,61-70,female,12,121,Bernese Mountain Dog,False,Labrador Retriever,False,large/working,2012.0,male,black
81638,51-60,female,10,101,Labrador Retriever,True,,False,large/working,2012.0,male,beige
81640,71-80,female,10,101,Cairn Terrier,False,,False,small/companion,2014.0,male,beige
81641,41-50,female,3,31,Mixed breed (large),False,,False,large/working,2016.0,female,black/white
81645,71-80,male,10,101,Airedale Terrier,False,,False,large/working,2009.0,female,black/tan
81648,41-50,female,10,101,Bolonka Zwetna,False,,False,small/companion,2016.0,female,black/white
81650,71-80,male,10,101,Great Dane,False,,False,large/working,2013.0,male,black/white
81677,51-60,female,10,101,Mixed breed (small),False,,False,small/companion,2010.0,female,black
81681,41-50,female,10,101,"Mountain Dog (generic, Sennenhund-type)",True,,False,large/working,2008.0,female,tricolor
81683,71-80,female,10,101,Chinese Crested Powderpuff,False,,False,small/companion,2011.0,male,black/white
81690,61-70,female,9,92,Maltese,False,Poodle,False,small/companion,2019.0,female,apricot
81702,51-60,female,11,119,Collie,False,,False,large/working,2011.0,female,tricolor
81715,71-80,female,12,122,German Shepherd,False,,False,large/working,2016.0,female,black
81717,71-80,male,12,122,Pekingese,False,,False,small/companion,2010.0,female,white/brown
81717,71-80,male,12,122,Pekingese,False,,False,small/companion,2008.0,female,brown/black
81721,81-90,male,6,63,Bolonka Zwetna,False,,False,small/companion,2014.0,male,black/brown
81726,61-70,female,11,111,Dachshund,True,,False,small/companion,2012.0,male,black/brown
81726,61-70,female,11,111,Mixed breed (small),False,,False,small/companion,2017.0,female,black/brown
81726,61-70,female,11,111,Mixed breed (small),False,,False,small/companion,2011.0,female,tricolor
81726,61-70,female,11,111,Havanese,True,,False,small/companion,2010.0,female,brown
81726,61-70,female,11,111,Mixed breed (small),False,,False,small/companion,2009.0,female,brown
81726,61-70,female,11,111,Mixed breed (small),False,,False,small/companion,2007.0,female,light brown/white
81726,61-70,female,11,111,Jack Russel Terrier,True,,False,small/companion,2008.0,female,white/brown
81738,81-90,female,11,115,Whippet,False,,False,large/working,2012.0,female,red/brown
81742,81-90,female,12,122,Chihuahua,False,,False,small/companion,2015.0,female,white/black
81760,51-60,female,12,121,Shih Tzu,True,,False,small/companion,2007.0,female,brown
81764,81-90,female,12,122,Coton de Tulear,False,,False,small/companion,2004.0,male,white
81768,71-80,male,11,115,Dachshund,False,,False,small/companion,2008.0,male,red
81772,61-70,male,11,119,Labrador Retriever,False,,False,large/working,2014.0,female,black
81780,51-60,male,12,122,Chihuahua,False,,False,small/companion,2019.0,male,chocolate
81780,51-60,male,12,122,Mixed breed (small),False,,False,small/companion,2015.0,male,gray/white
81781,71-80,female,12,122,Mixed breed (small),False,,False,small/companion,2009.0,female,white/black
81782,61-70,female,11,115,Medium Poodle,False,,False,small/companion,2006.0,female,black/white
81782,61-70,female,11,115,Yorkshire Terrier,False,,False,small/companion,2006.0,female,blue/tan
81789,41-50,male,11,111,Mixed breed (small),False,,False,small/companion,2013.0,male,black/white
81810,61-70,male,11,111,Kleiner Münsterländer,False,,False,large/working,2013.0,female,white/brown
81831,71-80,female,11,115,Mixed breed (small),False,,False,small/companion,2003.0,female,brown/white
81844,71-80,female,11,115,Mixed breed (small),False,,False,small/companion,2009.0,female,brown
81849,61-70,female,11,119,Azawakh,False,,False,large/working,2008.0,female,red
81849,61-70,female,11,119,Chinese Crested,False,,False,small/companion,2014.0,female,white/orange
81849,61-70,female,11,119,Chinese Crested,False,,False,small/companion,2017.0,female,tricolor
81856,41-50,male,11,119,Vizsla,False,,False,large/working,2018.0,female,beige
81872,71-80,female,10,102,Miniature Australian Shepherd,False,,False,small/companion,2010.0,male,tricolor
81878,71-80,female,7,73,Miniature Wire-haired Dachshund,False,,False,small/companion,2005.0,female,black/brown
81883,81-90,male,7,72,Beagle,False,,False,small/companion,2009.0,female,tricolor
81885,71-80,female,7,74,Labrador Retriever,False,,False,large/working,2015.0,male,yellow
81885,71-80,female,7,74,Labrador Retriever,False,,False,large/working,2010.0,male,black
81892,61-70,male,11,119,Pug,False,,False,small/companion,2017.0,female,beige
81892,61-70,male,11,119,Mixed breed (large),False,,False,large/working,2012.0,male,brindle
81914,61-70,male,4,44,German Shepherd,False,,False,large/working,2013.0,male,gray
81916,51-60,female,9,91,Labrador Retriever,False,,False,large/working,2008.0,male,black
81918,71-80,female,10,101,Miniature Poodle,False,,False,small/companion,2008.0,male,apricot
81986,51-60,male,11,119,Labrador Retriever,False,,False,large/working,2014.0,male,light brown
82001,81-90,male,2,21,Dachshund,False,,False,small/companion,2010.0,male,wild boar colored
82001,81-90,male,2,21,Dachshund,False,,False,small/companion,2009.0,female,wild boar colored
82002,41-50,female,3,31,Maltese,False,,False,small/companion,2013.0,male,white
82032,61-70,female,10,102,Labrador Retriever,False,Poodle,False,large/working,2013.0,female,white/brown
82033,71-80,female,10,102,Poodle,True,,False,small/companion,2008.0,female,black
82033,71-80,female,10,102,Poodle,True,,False,small/companion,2008.0,male,black
82063,71-80,female,11,111,Pug,False,,False,small/companion,2013.0,female,beige
82063,71-80,female,11,111,Pug,False,,False,small/companion,2008.0,male,beige
82063,71-80,female,11,111,Pug,False,,False,small/companion,2009.0,female,beige
82064,71-80,male,3,31,Labrador Retriever,False,,False,large/working,2011.0,male,black
82068,71-80,female,9,92,Poodle,False,,False,small/companion,2010.0,female,black/white
82080,61-70,male,10,101,Dachshund,False,,False,small/companion,2009.0,female,wild boar colored
82081,61-70,male,2,23,Podenco,False,,False,large/working,2010.0,female,black/white
82081,61-70,male,2,23,Galgo Espanol,False,,False,large/working,2014.0,male,white/black
82091,51-60,male,7,72,Irish Terrier,False,,False,large/working,2005.0,female,red
82099,71-80,female,3,31,Tervueren,False,,False,large/working,2006.0,female,gray/black
82112,71-80,male,9,91,Cocker Spaniel,False,,False,small/companion,2016.0,female,red
82113,51-60,female,9,91,Chihuahua,False,French Bulldog,False,small/companion,2017.0,female,black/white
82128,41-50,male,9,92,Chihuahua,False,,False,small/companion,2010.0,male,cinnamon
82131,51-60,female,9,92,Miniature Poodle,False,,False,small/companion,2017.0,female,black
82135,71-80,male,9,92,Miniature Poodle,False,,False,small/companion,2003.0,male,black
82147,61-70,female,2,23,Jack Russel Terrier,False,,False,small/companion,2013.0,female,tricolor
82151,71-80,female,9,92,Collie,False,,False,large/working,2010.0,female,tricolor
82167,71-80,female,9,92,Poodle,False,,False,small/companion,2011.0,female,apricot
82180,71-80,female,7,73,Dachshund,False,,False,small/companion,2006.0,female,red/brown
82188,81-90,female,8,81,Chihuahua,False,,False,small/companion,2011.0,female,red/beige
82190,61-70,female,10,101,Mixed breed (large),False,,False,large/working,2011.0,male,black/white
82190,61-70,female,10,101,Mixed breed (small),False,,False,small/companion,2009.0,male,beige
82196,61-70,female,7,72,Mixed breed (large),False,,False,large/working,2015.0,male,light brown
82240,71-80,female,10,101,Dachshund,False,,False,small/companion,2007.0,male,wild boar colored
82261,51-60,female,10,101,Chow Chow,False,,False,large/working,2007.0,male,red
82262,81-90,male,10,101,German Spitz (Small),False,,False,small/companion,2017.0,male,white/black
82271,61-70,female,10,101,Border Collie,False,,False,large/working,2010.0,female,black/white
82275,51-60,female,7,73,Appenzeller Sennenhund,True,,False,large/working,2013.0,female,tricolor
82281,91-100,female,5,52,Poodle,False,,False,small/companion,2015.0,female,harlequin
82284,81-90,female,2,24,Miniature Poodle,False,,False,small/companion,2004.0,male,brown/white
82300,71-80,female,10,101,Pekingese,False,,False,small/companion,2008.0,female,brown/white/black
82300,71-80,female,10,101,Pekingese,False,,False,small/companion,2012.0,female,beige/white
82301,81-90,male,7,71,Irish Soft Coated Wheaten Terrier,False,,False,large/working,2012.0,male,wheaten
82306,51-60,male,3,33,Yorkshire Terrier,False,,False,small/companion,2003.0,male,blue/steel
82313,71-80,female,10,101,Parson Jack Russell Terrier,False,,False,small/companion,2010.0,female,tricolor
82329,61-70,female,11,115,Dachshund,False,,False,small/companion,2009.0,male,brown
82330,61-70,male,11,119,Catalan Sheepdog,False,,False,large/working,2010.0,female,sable
82334,61-70,male,11,115,Entlebucher Sennenhund,False,,False,large/working,2010.0,male,tricolor
82338,61-70,female,11,115,Icelandic Sheepdog,False,,False,small/companion,2014.0,male,gray/beige
82341,81-90,female,11,115,Yorkshire Terrier,False,,False,small/companion,2008.0,male,blue/tan
82360,51-60,male,11,115,Pomeranian,False,,False,small/companion,2017.0,female,cream
82369,61-70,male,2,24,Mixed breed (small),False,,False,small/companion,2004.0,female,black/brown
82370,41-50,female,2,21,Border Collie,False,Appenzeller Sennenhund,False,large/working,2014.0,female,black/brown/white
82380,71-80,female,7,71,Bernese Mountain Dog,False,,False,large/working,2015.0,male,tricolor
82387,61-70,male,11,115,Havanese,False,,False,small/companion,2009.0,male,white
82396,61-70,male,11,115,Fila Brasileiro,False,,False,large/working,2018.0,male,fawn
82419,51-60,female,7,72,Maltese,False,Poodle,False,small/companion,2018.0,male,light brown
82419,51-60,female,7,72,Cairn Terrier,False,,False,small/companion,2006.0,female,brown/black
82427,51-60,female,8,83,Labrador Retriever,False,German Shepherd,False,large/working,2019.0,male,black
82435,81-90,female,7,73,Jack Russel Terrier,False,,False,small/companion,2004.0,female,white/beige
82444,61-70,female,3,33,German Shepherd,True,,False,large/working,2010.0,male,reddish-brown/white
82452,71-80,female,10,102,Dachshund,False,,False,small/companion,2008.0,male,brown
82452,71-80,female,10,102,Dachshund,False,,False,small/companion,2009.0,male,red
82452,71-80,female,10,102,Dachshund,False,,False,small/companion,2009.0,female,black/gray
82452,71-80,female,10,102,Dachshund,False,,False,small/companion,2010.0,female,black/red
82452,71-80,female,10,102,Dachshund,False,,False,small/companion,2005.0,female,red
82452,71-80,female,10,102,Dachshund,False,,False,small/companion,2006.0,female,black/red
82458,61-70,male,10,102,Yorkshire Terrier,False,,False,small/companion,2013.0,female,black/tan
82468,71-80,female,1,14,Mixed breed (large),False,,False,large/working,2010.0,female,black
82473,61-70,female,1,13,Papillon,False,,False,small/companion,2010.0,female,tricolor
82473,61-70,female,1,13,Papillon,False,,False,small/companion,2011.0,male,tricolor
82478,61-70,male,9,92,White Swiss Shepherd,False,,False,large/working,2015.0,female,white
82486,61-70,male,6,63,Bergamasker,False,Border Collie,False,large/working,2016.0,female,tricolor
82498,61-70,female,7,74,Border Collie,False,,False,large/working,2006.0,female,gray/white/black
82506,51-60,female,4,44,Pekingese,False,,False,small/companion,2015.0,male,tricolor
82506,51-60,female,4,44,Havanese,False,,False,small/companion,2008.0,female,brown/white
82508,61-70,female,8,81,Beagle,False,,False,small/companion,2011.0,male,tricolor
82509,51-60,female,7,72,Boxer,False,Labrador Retriever,False,large/working,2012.0,male,black/white
82509,51-60,female,7,72,Rottweiler,False,,False,large/working,2009.0,female,black/brown
82510,61-70,female,9,91,West Highland White Terrier,False,,False,small/companion,2009.0,male,white
82518,71-80,male,9,92,Podenco Canario,False,,False,large/working,2014.0,female,beige
82538,71-80,female,7,71,Dachshund,False,,False,small/companion,2016.0,female,red/brown
82543,81-90,male,9,92,Beagle,True,,False,small/companion,2010.0,female,tricolor
